Earnings_Year,Earnings_Canada_Yearly,Housing_Price_Year,Composite_Benchmark,One_Storey_Benchmark,Two_Storey_Benchmark,Townhouse_Benchmark,Apartment_Benchmark,Office_year,office_region,office_property_type,office_index_value,consumer_index_year,consumer_index_value
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,184.8,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,154.5,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,169.9,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,163.8,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,159.5,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,180.9,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,147.4,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,161.9,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,165.7,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,151.6,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,149.8,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,140.4,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,186.9,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,157.8,,
,,,,,,,,2014,"Toronto, Ontario",Office,150.3,,
,,,,,,,,2014,"Toronto, Ontario",Office,148.7,,
,,,,,,,,2014,"Toronto, Ontario",Office,139.4,,
,,,,,,,,2014,"Toronto, Ontario",Office,170,,
,,,,,,,,2014,"Toronto, Ontario",Office,163.9,,
,,,,,,,,2014,"Toronto, Ontario",Warehouse,151.5,,
,,,,,,,,2014,"Toronto, Ontario",Warehouse,162.2,,
,,,,,,,,2014,"Toronto, Ontario",Warehouse,142.8,,
,,,,,,,,2014,"Toronto, Ontario",Warehouse,191,,
,,,,,,,,2014,"Toronto, Ontario",Warehouse,149.3,,
,,,,,,,,2014,"Toronto, Ontario",Shopping centre,156.9,,
,,,,,,,,2014,"Toronto, Ontario",Shopping centre,158.4,,
,,,,,,,,2014,"Toronto, Ontario",Shopping centre,144.8,,
,,,,,,,,2014,"Toronto, Ontario",Shopping centre,177.2,,
,,,,,,,,2014,"Toronto, Ontario",Shopping centre,199.4,,
,,,,,,,,2014,"Toronto, Ontario",Light factory,160.3,,
,,,,,,,,2014,"Toronto, Ontario",Light factory,170,,
,,,,,,,,2014,"Toronto, Ontario",Light factory,150,,
,,,,,,,,2014,"Toronto, Ontario",Light factory,172.7,,
,,,,,,,,2014,"Toronto, Ontario",Light factory,173.3,,
,,,,,,,,2014,"Toronto, Ontario",School,153.5,,
,,,,,,,,2014,"Toronto, Ontario",School,166.8,,
,,,,,,,,2014,"Toronto, Ontario",School,139.3,,
,,,,,,,,2014,"Toronto, Ontario",School,164.9,,
,,,,,,,,2014,"Toronto, Ontario",School,165.6,,
,,,,,,,,2014,"Toronto, Ontario",Apartment,147.5,,
,,,,,,,,2014,"Toronto, Ontario",Apartment,146.5,,
,,,,,,,,2014,"Toronto, Ontario",Apartment,135,,
,,,,,,,,2014,"Toronto, Ontario",Apartment,187.3,,
,,,,,,,,2014,"Toronto, Ontario",Apartment,159.7,,
,,,,,,,,2014,"Calgary, Alberta",Office,171.1,,
,,,,,,,,2014,"Calgary, Alberta",Office,166,,
,,,,,,,,2014,"Calgary, Alberta",Office,164.6,,
,,,,,,,,2014,"Calgary, Alberta",Office,174.2,,
,,,,,,,,2014,"Calgary, Alberta",Office,181.2,,
,,,,,,,,2014,"Calgary, Alberta",Warehouse,167.1,,
,,,,,,,,2014,"Calgary, Alberta",Warehouse,157.7,,
,,,,,,,,2014,"Calgary, Alberta",Warehouse,167.3,,
,,,,,,,,2014,"Calgary, Alberta",Warehouse,187.7,,
,,,,,,,,2014,"Calgary, Alberta",Warehouse,164,,
,,,,,,,,2014,"Calgary, Alberta",Shopping centre,182.6,,
,,,,,,,,2014,"Calgary, Alberta",Shopping centre,174.1,,
,,,,,,,,2014,"Calgary, Alberta",Shopping centre,170.6,,
,,,,,,,,2014,"Calgary, Alberta",Shopping centre,164.4,,
,,,,,,,,2014,"Calgary, Alberta",Shopping centre,205.4,,
,,,,,,,,2014,"Calgary, Alberta",Light factory,182.3,,
,,,,,,,,2014,"Calgary, Alberta",Light factory,176.9,,
,,,,,,,,2014,"Calgary, Alberta",Light factory,170.2,,
,,,,,,,,2014,"Calgary, Alberta",Light factory,170.1,,
,,,,,,,,2014,"Calgary, Alberta",Light factory,195.5,,
,,,,,,,,2014,"Calgary, Alberta",School,177.9,,
,,,,,,,,2014,"Calgary, Alberta",School,189,,
,,,,,,,,2014,"Calgary, Alberta",School,165.3,,
,,,,,,,,2014,"Calgary, Alberta",School,165.5,,
,,,,,,,,2014,"Calgary, Alberta",School,193.2,,
,,,,,,,,2014,"Calgary, Alberta",Apartment,171.8,,
,,,,,,,,2014,"Calgary, Alberta",Apartment,175.1,,
,,,,,,,,2014,"Calgary, Alberta",Apartment,156,,
,,,,,,,,2014,"Calgary, Alberta",Apartment,178.6,,
,,,,,,,,2014,"Calgary, Alberta",Apartment,188.3,,
,,,,,,,,2014,"Edmonton, Alberta",Office,170,,
,,,,,,,,2014,"Edmonton, Alberta",Office,161.9,,
,,,,,,,,2014,"Edmonton, Alberta",Office,161.9,,
,,,,,,,,2014,"Edmonton, Alberta",Office,173.4,,
,,,,,,,,2014,"Edmonton, Alberta",Office,183.9,,
,,,,,,,,2014,"Edmonton, Alberta",Warehouse,170.1,,
,,,,,,,,2014,"Edmonton, Alberta",Warehouse,173.3,,
,,,,,,,,2014,"Edmonton, Alberta",Warehouse,162.4,,
,,,,,,,,2014,"Edmonton, Alberta",Warehouse,187.5,,
,,,,,,,,2014,"Edmonton, Alberta",Warehouse,169.8,,
,,,,,,,,2014,"Edmonton, Alberta",Shopping centre,181.9,,
,,,,,,,,2014,"Edmonton, Alberta",Shopping centre,179.7,,
,,,,,,,,2014,"Edmonton, Alberta",Shopping centre,165.8,,
,,,,,,,,2014,"Edmonton, Alberta",Shopping centre,163.8,,
,,,,,,,,2014,"Edmonton, Alberta",Shopping centre,237.2,,
,,,,,,,,2014,"Edmonton, Alberta",Light factory,179.1,,
,,,,,,,,2014,"Edmonton, Alberta",Light factory,180.2,,
,,,,,,,,2014,"Edmonton, Alberta",Light factory,163.9,,
,,,,,,,,2014,"Edmonton, Alberta",Light factory,169.2,,
,,,,,,,,2014,"Edmonton, Alberta",Light factory,182,,
,,,,,,,,2014,"Edmonton, Alberta",School,170.4,,
,,,,,,,,2014,"Edmonton, Alberta",School,169.7,,
,,,,,,,,2014,"Edmonton, Alberta",School,160.8,,
,,,,,,,,2014,"Edmonton, Alberta",School,165,,
,,,,,,,,2014,"Edmonton, Alberta",School,184.8,,
,,,,,,,,2014,"Edmonton, Alberta",Apartment,167.5,,
,,,,,,,,2014,"Edmonton, Alberta",Apartment,168.7,,
,,,,,,,,2014,"Edmonton, Alberta",Apartment,154.5,,
,,,,,,,,2014,"Edmonton, Alberta",Apartment,178.4,,
,,,,,,,,2014,"Edmonton, Alberta",Apartment,185.6,,
,,,,,,,,2014,"Vancouver, British Columbia",Office,146.4,,
,,,,,,,,2014,"Vancouver, British Columbia",Office,137.7,,
,,,,,,,,2014,"Vancouver, British Columbia",Office,128.5,,
,,,,,,,,2014,"Vancouver, British Columbia",Office,177,,
,,,,,,,,2014,"Vancouver, British Columbia",Office,177.9,,
,,,,,,,,2014,"Vancouver, British Columbia",Warehouse,143.7,,
,,,,,,,,2014,"Vancouver, British Columbia",Warehouse,155.6,,
,,,,,,,,2014,"Vancouver, British Columbia",Warehouse,124.7,,
,,,,,,,,2014,"Vancouver, British Columbia",Warehouse,188.1,,
,,,,,,,,2014,"Vancouver, British Columbia",Warehouse,164.5,,
,,,,,,,,2014,"Vancouver, British Columbia",Shopping centre,154.9,,
,,,,,,,,2014,"Vancouver, British Columbia",Shopping centre,162.9,,
,,,,,,,,2014,"Vancouver, British Columbia",Shopping centre,130.5,,
,,,,,,,,2014,"Vancouver, British Columbia",Shopping centre,169.7,,
,,,,,,,,2014,"Vancouver, British Columbia",Shopping centre,224,,
,,,,,,,,2014,"Vancouver, British Columbia",Light factory,151.9,,
,,,,,,,,2014,"Vancouver, British Columbia",Light factory,176.9,,
,,,,,,,,2014,"Vancouver, British Columbia",Light factory,130.4,,
,,,,,,,,2014,"Vancouver, British Columbia",Light factory,174.2,,
,,,,,,,,2014,"Vancouver, British Columbia",Light factory,175.5,,
,,,,,,,,2014,"Vancouver, British Columbia",School,155.1,,
,,,,,,,,2014,"Vancouver, British Columbia",School,177.4,,
,,,,,,,,2014,"Vancouver, British Columbia",School,130.8,,
,,,,,,,,2014,"Vancouver, British Columbia",School,168.8,,
,,,,,,,,2014,"Vancouver, British Columbia",School,167.4,,
,,,,,,,,2014,"Vancouver, British Columbia",Apartment,151.1,,
,,,,,,,,2014,"Vancouver, British Columbia",Apartment,157.7,,
,,,,,,,,2014,"Vancouver, British Columbia",Apartment,128.3,,
,,,,,,,,2014,"Vancouver, British Columbia",Apartment,182.1,,
,,,,,,,,2014,"Vancouver, British Columbia",Apartment,172.1,,
,,,,,,,,2014,Seven census metropolitan area composite,Office,152.9,,
,,,,,,,,2014,Seven census metropolitan area composite,Warehouse,151.9,,
,,,,,,,,2014,Seven census metropolitan area composite,Shopping centre,156.2,,
,,,,,,,,2014,Seven census metropolitan area composite,Light factory,161.4,,
,,,,,,,,2014,Seven census metropolitan area composite,School,155.7,,
,,,,,,,,2014,Seven census metropolitan area composite,Apartment,148.1,,
,,,,,,,,2014,"Halifax, Nova Scotia",Office,143.1,,
,,,,,,,,2014,"Halifax, Nova Scotia",Office,140.6,,
,,,,,,,,2014,"Halifax, Nova Scotia",Office,135.1,,
,,,,,,,,2014,"Halifax, Nova Scotia",Office,154.7,,
,,,,,,,,2014,"Halifax, Nova Scotia",Office,162.3,,
,,,,,,,,2014,"Halifax, Nova Scotia",Warehouse,145.9,,
,,,,,,,,2014,"Halifax, Nova Scotia",Warehouse,143.9,,
,,,,,,,,2014,"Halifax, Nova Scotia",Warehouse,142.2,,
,,,,,,,,2014,"Halifax, Nova Scotia",Warehouse,180.7,,
,,,,,,,,2014,"Halifax, Nova Scotia",Warehouse,149.9,,
,,,,,,,,2014,"Halifax, Nova Scotia",Shopping centre,151.3,,
,,,,,,,,2014,"Halifax, Nova Scotia",Shopping centre,143.9,,
,,,,,,,,2014,"Halifax, Nova Scotia",Shopping centre,143.6,,
,,,,,,,,2014,"Halifax, Nova Scotia",Shopping centre,172.5,,
,,,,,,,,2014,"Halifax, Nova Scotia",Shopping centre,187.1,,
,,,,,,,,2014,"Halifax, Nova Scotia",Light factory,150.9,,
,,,,,,,,2014,"Halifax, Nova Scotia",Light factory,153.1,,
,,,,,,,,2014,"Halifax, Nova Scotia",Light factory,146.3,,
,,,,,,,,2014,"Halifax, Nova Scotia",Light factory,164,,
,,,,,,,,2014,"Halifax, Nova Scotia",Light factory,163.9,,
,,,,,,,,2014,"Halifax, Nova Scotia",School,145.2,,
,,,,,,,,2014,"Halifax, Nova Scotia",School,149.9,,
,,,,,,,,2014,"Halifax, Nova Scotia",School,134.7,,
,,,,,,,,2014,"Halifax, Nova Scotia",School,158.7,,
,,,,,,,,2014,"Halifax, Nova Scotia",School,155.6,,
,,,,,,,,2014,"Halifax, Nova Scotia",Apartment,143.1,,
,,,,,,,,2014,"Halifax, Nova Scotia",Apartment,139.1,,
,,,,,,,,2014,"Halifax, Nova Scotia",Apartment,130.4,,
,,,,,,,,2014,"Halifax, Nova Scotia",Apartment,176.4,,
,,,,,,,,2014,"Halifax, Nova Scotia",Apartment,167.3,,
,,,,,,,,2014,"Montreal, Quebec",Office,145.4,,
,,,,,,,,2014,"Montreal, Quebec",Office,141.8,,
,,,,,,,,2014,"Montreal, Quebec",Office,129.6,,
,,,,,,,,2014,"Montreal, Quebec",Office,169.4,,
,,,,,,,,2014,"Montreal, Quebec",Office,168.8,,
,,,,,,,,2014,"Montreal, Quebec",Warehouse,145.7,,
,,,,,,,,2014,"Montreal, Quebec",Warehouse,146.3,,
,,,,,,,,2014,"Montreal, Quebec",Warehouse,138.3,,
,,,,,,,,2014,"Montreal, Quebec",Warehouse,189.4,,
,,,,,,,,2014,"Montreal, Quebec",Warehouse,143.8,,
,,,,,,,,2014,"Montreal, Quebec",Shopping centre,145.3,,
,,,,,,,,2014,"Montreal, Quebec",Shopping centre,143.1,,
,,,,,,,,2014,"Montreal, Quebec",Shopping centre,133.8,,
,,,,,,,,2014,"Montreal, Quebec",Shopping centre,175,,
,,,,,,,,2014,"Montreal, Quebec",Shopping centre,184.7,,
,,,,,,,,2014,"Montreal, Quebec",Light factory,148.5,,
,,,,,,,,2014,"Montreal, Quebec",Light factory,151.8,,
,,,,,,,,2014,"Montreal, Quebec",Light factory,139.7,,
,,,,,,,,2014,"Montreal, Quebec",Light factory,168.4,,
,,,,,,,,2014,"Montreal, Quebec",Light factory,161.1,,
,,,,,,,,2014,"Montreal, Quebec",School,144.2,,
,,,,,,,,2014,"Montreal, Quebec",School,149.9,,
,,,,,,,,2014,"Montreal, Quebec",School,129.4,,
,,,,,,,,2014,"Montreal, Quebec",School,161,,
,,,,,,,,2014,"Montreal, Quebec",School,161.1,,
,,,,,,,,2014,"Montreal, Quebec",Apartment,143.7,,
,,,,,,,,2014,"Montreal, Quebec",Apartment,140.2,,
,,,,,,,,2014,"Montreal, Quebec",Apartment,127.2,,
,,,,,,,,2014,"Montreal, Quebec",Apartment,189.8,,
,,,,,,,,2014,"Montreal, Quebec",Apartment,163.2,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,155.5,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,158.9,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,145.2,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,167.3,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,162.7,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,159.5,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,166.2,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,154.5,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,188.9,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,150,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,157.6,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,162.4,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,150.3,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,169.5,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,174.5,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,168.5,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,184.8,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,154.5,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,170.2,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,164.3,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,159.2,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,179.9,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,146.8,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,162.3,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,166.1,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,151,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,149.1,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,139.5,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,187.1,,
,,,,,,,,2014,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,158.5,,
,,,,,,,,2014,"Toronto, Ontario",Office,150.9,,
,,,,,,,,2014,"Toronto, Ontario",Office,149.4,,
,,,,,,,,2014,"Toronto, Ontario",Office,139.9,,
,,,,,,,,2014,"Toronto, Ontario",Office,170.5,,
,,,,,,,,2014,"Toronto, Ontario",Office,164.3,,
,,,,,,,,2014,"Toronto, Ontario",Warehouse,152.1,,
,,,,,,,,2014,"Toronto, Ontario",Warehouse,164.2,,
,,,,,,,,2014,"Toronto, Ontario",Warehouse,142.8,,
,,,,,,,,2014,"Toronto, Ontario",Warehouse,191.5,,
,,,,,,,,2014,"Toronto, Ontario",Warehouse,149.4,,
,,,,,,,,2014,"Toronto, Ontario",Shopping centre,157.2,,
,,,,,,,,2014,"Toronto, Ontario",Shopping centre,159.9,,
,,,,,,,,2014,"Toronto, Ontario",Shopping centre,144.8,,
,,,,,,,,2014,"Toronto, Ontario",Shopping centre,177.7,,
,,,,,,,,2014,"Toronto, Ontario",Shopping centre,199.9,,
,,,,,,,,2014,"Toronto, Ontario",Light factory,161.3,,
,,,,,,,,2014,"Toronto, Ontario",Light factory,171.9,,
,,,,,,,,2014,"Toronto, Ontario",Light factory,150.8,,
,,,,,,,,2014,"Toronto, Ontario",Light factory,173.1,,
,,,,,,,,2014,"Toronto, Ontario",Light factory,173.6,,
,,,,,,,,2014,"Toronto, Ontario",School,154.4,,
,,,,,,,,2014,"Toronto, Ontario",School,168,,
,,,,,,,,2014,"Toronto, Ontario",School,140.4,,
,,,,,,,,2014,"Toronto, Ontario",School,165.3,,
,,,,,,,,2014,"Toronto, Ontario",School,165.9,,
,,,,,,,,2014,"Toronto, Ontario",Apartment,148.3,,
,,,,,,,,2014,"Toronto, Ontario",Apartment,147.2,,
,,,,,,,,2014,"Toronto, Ontario",Apartment,136.1,,
,,,,,,,,2014,"Toronto, Ontario",Apartment,187.5,,
,,,,,,,,2014,"Toronto, Ontario",Apartment,160.4,,
,,,,,,,,2014,"Calgary, Alberta",Office,171.1,,
,,,,,,,,2014,"Calgary, Alberta",Office,166,,
,,,,,,,,2014,"Calgary, Alberta",Office,164.5,,
,,,,,,,,2014,"Calgary, Alberta",Office,174.5,,
,,,,,,,,2014,"Calgary, Alberta",Office,181.4,,
,,,,,,,,2014,"Calgary, Alberta",Warehouse,167,,
,,,,,,,,2014,"Calgary, Alberta",Warehouse,157.7,,
,,,,,,,,2014,"Calgary, Alberta",Warehouse,167.2,,
,,,,,,,,2014,"Calgary, Alberta",Warehouse,188,,
,,,,,,,,2014,"Calgary, Alberta",Warehouse,164.1,,
,,,,,,,,2014,"Calgary, Alberta",Shopping centre,182.6,,
,,,,,,,,2014,"Calgary, Alberta",Shopping centre,174.1,,
,,,,,,,,2014,"Calgary, Alberta",Shopping centre,170.5,,
,,,,,,,,2014,"Calgary, Alberta",Shopping centre,164.8,,
,,,,,,,,2014,"Calgary, Alberta",Shopping centre,205.6,,
,,,,,,,,2014,"Calgary, Alberta",Light factory,182.2,,
,,,,,,,,2014,"Calgary, Alberta",Light factory,176.9,,
,,,,,,,,2014,"Calgary, Alberta",Light factory,170.1,,
,,,,,,,,2014,"Calgary, Alberta",Light factory,170.4,,
,,,,,,,,2014,"Calgary, Alberta",Light factory,195.9,,
,,,,,,,,2014,"Calgary, Alberta",School,177.9,,
,,,,,,,,2014,"Calgary, Alberta",School,189,,
,,,,,,,,2014,"Calgary, Alberta",School,165.2,,
,,,,,,,,2014,"Calgary, Alberta",School,165.7,,
,,,,,,,,2014,"Calgary, Alberta",School,193.5,,
,,,,,,,,2014,"Calgary, Alberta",Apartment,171.7,,
,,,,,,,,2014,"Calgary, Alberta",Apartment,175.1,,
,,,,,,,,2014,"Calgary, Alberta",Apartment,155.9,,
,,,,,,,,2014,"Calgary, Alberta",Apartment,178.6,,
,,,,,,,,2014,"Calgary, Alberta",Apartment,188.9,,
,,,,,,,,2014,"Edmonton, Alberta",Office,169.9,,
,,,,,,,,2014,"Edmonton, Alberta",Office,161.8,,
,,,,,,,,2014,"Edmonton, Alberta",Office,161.7,,
,,,,,,,,2014,"Edmonton, Alberta",Office,173.6,,
,,,,,,,,2014,"Edmonton, Alberta",Office,183.9,,
,,,,,,,,2014,"Edmonton, Alberta",Warehouse,169.6,,
,,,,,,,,2014,"Edmonton, Alberta",Warehouse,172.2,,
,,,,,,,,2014,"Edmonton, Alberta",Warehouse,162.1,,
,,,,,,,,2014,"Edmonton, Alberta",Warehouse,187.8,,
,,,,,,,,2014,"Edmonton, Alberta",Warehouse,169.9,,
,,,,,,,,2014,"Edmonton, Alberta",Shopping centre,181.7,,
,,,,,,,,2014,"Edmonton, Alberta",Shopping centre,178.9,,
,,,,,,,,2014,"Edmonton, Alberta",Shopping centre,165.6,,
,,,,,,,,2014,"Edmonton, Alberta",Shopping centre,164.2,,
,,,,,,,,2014,"Edmonton, Alberta",Shopping centre,237.5,,
,,,,,,,,2014,"Edmonton, Alberta",Light factory,178.7,,
,,,,,,,,2014,"Edmonton, Alberta",Light factory,179.3,,
,,,,,,,,2014,"Edmonton, Alberta",Light factory,163.7,,
,,,,,,,,2014,"Edmonton, Alberta",Light factory,169.4,,
,,,,,,,,2014,"Edmonton, Alberta",Light factory,182.4,,
,,,,,,,,2014,"Edmonton, Alberta",School,170.3,,
,,,,,,,,2014,"Edmonton, Alberta",School,169.5,,
,,,,,,,,2014,"Edmonton, Alberta",School,160.6,,
,,,,,,,,2014,"Edmonton, Alberta",School,165.2,,
,,,,,,,,2014,"Edmonton, Alberta",School,185.1,,
,,,,,,,,2014,"Edmonton, Alberta",Apartment,167.4,,
,,,,,,,,2014,"Edmonton, Alberta",Apartment,168.7,,
,,,,,,,,2014,"Edmonton, Alberta",Apartment,154.3,,
,,,,,,,,2014,"Edmonton, Alberta",Apartment,178.3,,
,,,,,,,,2014,"Edmonton, Alberta",Apartment,186.2,,
,,,,,,,,2014,"Vancouver, British Columbia",Office,145.8,,
,,,,,,,,2014,"Vancouver, British Columbia",Office,136.5,,
,,,,,,,,2014,"Vancouver, British Columbia",Office,127.9,,
,,,,,,,,2014,"Vancouver, British Columbia",Office,176.8,,
,,,,,,,,2014,"Vancouver, British Columbia",Office,178.3,,
,,,,,,,,2014,"Vancouver, British Columbia",Warehouse,143.4,,
,,,,,,,,2014,"Vancouver, British Columbia",Warehouse,155.3,,
,,,,,,,,2014,"Vancouver, British Columbia",Warehouse,124.3,,
,,,,,,,,2014,"Vancouver, British Columbia",Warehouse,187.7,,
,,,,,,,,2014,"Vancouver, British Columbia",Warehouse,164.6,,
,,,,,,,,2014,"Vancouver, British Columbia",Shopping centre,154.6,,
,,,,,,,,2014,"Vancouver, British Columbia",Shopping centre,162.3,,
,,,,,,,,2014,"Vancouver, British Columbia",Shopping centre,130.2,,
,,,,,,,,2014,"Vancouver, British Columbia",Shopping centre,169.5,,
,,,,,,,,2014,"Vancouver, British Columbia",Shopping centre,224.5,,
,,,,,,,,2014,"Vancouver, British Columbia",Light factory,151.5,,
,,,,,,,,2014,"Vancouver, British Columbia",Light factory,176.4,,
,,,,,,,,2014,"Vancouver, British Columbia",Light factory,130,,
,,,,,,,,2014,"Vancouver, British Columbia",Light factory,173.9,,
,,,,,,,,2014,"Vancouver, British Columbia",Light factory,175.7,,
,,,,,,,,2014,"Vancouver, British Columbia",School,154.7,,
,,,,,,,,2014,"Vancouver, British Columbia",School,176,,
,,,,,,,,2014,"Vancouver, British Columbia",School,130.6,,
,,,,,,,,2014,"Vancouver, British Columbia",School,168.4,,
,,,,,,,,2014,"Vancouver, British Columbia",School,167.6,,
,,,,,,,,2014,"Vancouver, British Columbia",Apartment,150.5,,
,,,,,,,,2014,"Vancouver, British Columbia",Apartment,156.4,,
,,,,,,,,2014,"Vancouver, British Columbia",Apartment,128,,
,,,,,,,,2014,"Vancouver, British Columbia",Apartment,181.4,,
,,,,,,,,2014,"Vancouver, British Columbia",Apartment,172.9,,
,,,,,,,,2015,Seven census metropolitan area composite,Office,153.4,,
,,,,,,,,2015,Seven census metropolitan area composite,Warehouse,152,,
,,,,,,,,2015,Seven census metropolitan area composite,Shopping centre,156.8,,
,,,,,,,,2015,Seven census metropolitan area composite,Light factory,161.8,,
,,,,,,,,2015,Seven census metropolitan area composite,School,156.5,,
,,,,,,,,2015,Seven census metropolitan area composite,Apartment,148.9,,
,,,,,,,,2015,"Halifax, Nova Scotia",Office,143.6,,
,,,,,,,,2015,"Halifax, Nova Scotia",Office,140.5,,
,,,,,,,,2015,"Halifax, Nova Scotia",Office,135.1,,
,,,,,,,,2015,"Halifax, Nova Scotia",Office,156.2,,
,,,,,,,,2015,"Halifax, Nova Scotia",Office,165,,
,,,,,,,,2015,"Halifax, Nova Scotia",Warehouse,146.3,,
,,,,,,,,2015,"Halifax, Nova Scotia",Warehouse,143.9,,
,,,,,,,,2015,"Halifax, Nova Scotia",Warehouse,142.4,,
,,,,,,,,2015,"Halifax, Nova Scotia",Warehouse,184,,
,,,,,,,,2015,"Halifax, Nova Scotia",Warehouse,151.9,,
,,,,,,,,2015,"Halifax, Nova Scotia",Shopping centre,152,,
,,,,,,,,2015,"Halifax, Nova Scotia",Shopping centre,143.9,,
,,,,,,,,2015,"Halifax, Nova Scotia",Shopping centre,143.9,,
,,,,,,,,2015,"Halifax, Nova Scotia",Shopping centre,175.6,,
,,,,,,,,2015,"Halifax, Nova Scotia",Shopping centre,189.6,,
,,,,,,,,2015,"Halifax, Nova Scotia",Light factory,151.3,,
,,,,,,,,2015,"Halifax, Nova Scotia",Light factory,153.1,,
,,,,,,,,2015,"Halifax, Nova Scotia",Light factory,146.5,,
,,,,,,,,2015,"Halifax, Nova Scotia",Light factory,167.3,,
,,,,,,,,2015,"Halifax, Nova Scotia",Light factory,166.6,,
,,,,,,,,2015,"Halifax, Nova Scotia",School,145.8,,
,,,,,,,,2015,"Halifax, Nova Scotia",School,149.9,,
,,,,,,,,2015,"Halifax, Nova Scotia",School,134.8,,
,,,,,,,,2015,"Halifax, Nova Scotia",School,160.5,,
,,,,,,,,2015,"Halifax, Nova Scotia",School,157.6,,
,,,,,,,,2015,"Halifax, Nova Scotia",Apartment,143.7,,
,,,,,,,,2015,"Halifax, Nova Scotia",Apartment,139.1,,
,,,,,,,,2015,"Halifax, Nova Scotia",Apartment,130.5,,
,,,,,,,,2015,"Halifax, Nova Scotia",Apartment,179.1,,
,,,,,,,,2015,"Halifax, Nova Scotia",Apartment,170.7,,
,,,,,,,,2015,"Montreal, Quebec",Office,145.7,,
,,,,,,,,2015,"Montreal, Quebec",Office,141.8,,
,,,,,,,,2015,"Montreal, Quebec",Office,129.6,,
,,,,,,,,2015,"Montreal, Quebec",Office,171,,
,,,,,,,,2015,"Montreal, Quebec",Office,170.5,,
