consumer_index_year,consumer_index_value,office_year,office_index_value,earnings_year,earnings_canada,housing_prices_year,single_family_benchmark,single_family_hpi
,,2000,96.6,,,,,
,,2000,92,,,,,
,,2000,99.1,,,,,
,,2000,97.9,,,,,
,,2000,98.4,,,,,
,,2000,97.2,,,,,
,,2000,96.1,,,,,
,,2000,103.5,,,,,
,,2000,96.7,,,,,
,,2000,98.9,,,,,
,,2000,96.9,,,,,
,,2000,88.2,,,,,
,,2000,96.7,,,,,
,,2000,96.5,,,,,
,,2000,98.6,,,,,
,,2000,97.3,,,,,
,,2000,93.7,,,,,
,,2000,96.1,,,,,
,,2000,95.1,,,,,
,,2000,98.1,,,,,
,,2000,96.9,,,,,
,,2000,86.2,,,,,
,,2000,95.4,,,,,
,,2000,94.7,,,,,
,,2000,95.1,,,,,
,,2000,94.3,,,,,
,,2000,95.1,,,,,
,,2000,95,,,,,
,,2000,94.3,,,,,
,,2000,95.8,,,,,
,,2000,93.3,,,,,
,,2000,96.5,,,,,
,,2000,98.6,,,,,
,,2000,94.9,,,,,
,,2000,95,,,,,
,,2000,93.5,,,,,
,,2000,98,,,,,
,,2000,100.2,,,,,
,,2000,93.6,,,,,
,,2000,94.7,,,,,
,,2000,92.8,,,,,
,,2000,91.7,,,,,
,,2000,96.3,,,,,
,,2000,94.4,,,,,
,,2000,94.4,,,,,
,,2000,93.9,,,,,
,,2000,94.4,,,,,
,,2000,96.6,,,,,
,,2000,93.7,,,,,
,,2000,95.3,,,,,
,,2000,94.2,,,,,
,,2000,90.5,,,,,
,,2000,93.1,,,,,
,,2000,92.4,,,,,
,,2000,89.4,,,,,
,,2000,91.3,,,,,
,,2000,96.9,,,,,
,,2000,96.9,,,,,
,,2000,89,,,,,
,,2000,88.5,,,,,
,,2000,87,,,,,
,,2000,98,,,,,
,,2000,98,,,,,
,,2000,90.3,,,,,
,,2000,87.7,,,,,
,,2000,88.4,,,,,
,,2000,98.7,,,,,
,,2000,101.2,,,,,
,,2000,89.2,,,,,
,,2000,88.1,,,,,
,,2000,87.4,,,,,
,,2000,93.8,,,,,
,,2000,96.8,,,,,
,,2000,91.4,,,,,
,,2000,88.7,,,,,
,,2000,89.1,,,,,
,,2000,95.7,,,,,
,,2000,96,,,,,
,,2000,90.6,,,,,
,,2000,87.2,,,,,
,,2000,91.1,,,,,
,,2000,91.5,,,,,
,,2000,96.6,,,,,
,,2000,91.4,,,,,
,,2000,87.5,,,,,
,,2000,89.9,,,,,
,,2000,96.6,,,,,
,,2000,97.6,,,,,
,,2000,88.5,,,,,
,,2000,87.5,,,,,
,,2000,86.5,,,,,
,,2000,97.7,,,,,
,,2000,100,,,,,
,,2000,89.9,,,,,
,,2000,88.1,,,,,
,,2000,86.6,,,,,
,,2000,98.2,,,,,
,,2000,109.9,,,,,
,,2000,88.2,,,,,
,,2000,87.7,,,,,
,,2000,85.7,,,,,
,,2000,92.5,,,,,
,,2000,96.3,,,,,
,,2000,91,,,,,
,,2000,87.3,,,,,
,,2000,88.4,,,,,
,,2000,95.2,,,,,
,,2000,96.6,,,,,
,,2000,89.6,,,,,
,,2000,87.5,,,,,
,,2000,89.5,,,,,
,,2000,90.7,,,,,
,,2000,94.7,,,,,
,,2000,92.4,,,,,
,,2000,89.5,,,,,
,,2000,93.6,,,,,
,,2000,92.7,,,,,
,,2000,96,,,,,
,,2000,92.7,,,,,
,,2000,89.6,,,,,
,,2000,93.8,,,,,
,,2000,93.5,,,,,
,,2000,96.7,,,,,
,,2000,92.8,,,,,
,,2000,89,,,,,
,,2000,92.9,,,,,
,,2000,97,,,,,
,,2000,100.5,,,,,
,,2000,90.8,,,,,
,,2000,88.6,,,,,
,,2000,93,,,,,
,,2000,88.9,,,,,
,,2000,93.6,,,,,
,,2000,92.9,,,,,
,,2000,88,,,,,
,,2000,93.7,,,,,
,,2000,93,,,,,
,,2000,98.4,,,,,
,,2000,92.1,,,,,
,,2000,90.1,,,,,
,,2000,93.4,,,,,
,,2000,90.5,,,,,
,,2000,94,,,,,
,,2000,93.1,,,,,
,,2000,90.6,,,,,
,,2000,94.1,,,,,
,,2000,92.7,,,,,
,,2000,97.3,,,,,
,,2000,93.5,,,,,
,,2000,90.8,,,,,
,,2000,94.1,,,,,
,,2000,93.5,,,,,
,,2000,99.6,,,,,
,,2000,93.9,,,,,
,,2000,89.4,,,,,
,,2000,93.4,,,,,
,,2000,96.9,,,,,
,,2000,107.1,,,,,
,,2000,91.6,,,,,
,,2000,89.4,,,,,
,,2000,93.6,,,,,
,,2000,88.9,,,,,
,,2000,96.7,,,,,
,,2000,93.2,,,,,
,,2000,89.3,,,,,
,,2000,94,,,,,
,,2000,93.1,,,,,
,,2000,97,,,,,
,,2000,92.5,,,,,
,,2000,90.7,,,,,
,,2000,93.6,,,,,
,,2000,90.5,,,,,
,,2000,95.4,,,,,
,,2000,97,,,,,
,,2000,95.8,,,,,
,,2000,97.4,,,,,
,,2000,97.5,,,,,
,,2000,98.7,,,,,
,,2000,96.6,,,,,
,,2000,95.1,,,,,
,,2000,96.5,,,,,
,,2000,98.5,,,,,
,,2000,101.8,,,,,
,,2000,97.2,,,,,
,,2000,93.8,,,,,
,,2000,96.7,,,,,
,,2000,99.5,,,,,
,,2000,108.4,,,,,
,,2000,95.8,,,,,
,,2000,94.6,,,,,
,,2000,96.5,,,,,
,,2000,93.8,,,,,
,,2000,98.6,,,,,
,,2000,96.7,,,,,
,,2000,94.6,,,,,
,,2000,96.9,,,,,
,,2000,97.4,,,,,
,,2000,98.8,,,,,
,,2000,95.9,,,,,
,,2000,95.8,,,,,
,,2000,96.4,,,,,
,,2000,93.7,,,,,
,,2000,97.8,,,,,
,,2000,95.4,,,,,
,,2000,94.2,,,,,
,,2000,95.4,,,,,
,,2000,94.2,,,,,
,,2000,95.3,,,,,
,,2000,94.7,,,,,
,,2000,97.2,,,,,
,,2000,98.6,,,,,
,,2000,98.5,,,,,
,,2000,93.4,,,,,
,,2000,98.4,,,,,
,,2000,97.3,,,,,
,,2000,98.3,,,,,
,,2000,97.5,,,,,
,,2000,92.8,,,,,
,,2000,100.2,,,,,
,,2000,98.7,,,,,
,,2000,99,,,,,
,,2000,98.1,,,,,
,,2000,96.8,,,,,
,,2000,105.4,,,,,
,,2000,97.4,,,,,
,,2000,99,,,,,
,,2000,97.5,,,,,
,,2000,92.2,,,,,
,,2000,97.7,,,,,
,,2000,97.4,,,,,
,,2000,98.9,,,,,
,,2000,98.2,,,,,
,,2000,94.7,,,,,
,,2000,97.8,,,,,
,,2000,96.2,,,,,
,,2000,98.9,,,,,
,,2000,98.1,,,,,
,,2000,87.2,,,,,
,,2000,96.6,,,,,
,,2000,96.2,,,,,
,,2000,97.3,,,,,
,,2000,96.2,,,,,
,,2000,95.4,,,,,
,,2000,96.2,,,,,
,,2000,96.1,,,,,
,,2000,98.5,,,,,
,,2000,95,,,,,
,,2000,96.5,,,,,
,,2000,99.8,,,,,
,,2000,96.4,,,,,
,,2000,97.1,,,,,
,,2000,95.2,,,,,
,,2000,98,,,,,
,,2000,101.7,,,,,
,,2000,95.4,,,,,
,,2000,96.4,,,,,
,,2000,94.3,,,,,
,,2000,95.2,,,,,
,,2000,97.5,,,,,
,,2000,95.9,,,,,
,,2000,96.3,,,,,
,,2000,95.6,,,,,
,,2000,94.8,,,,,
,,2000,97.9,,,,,
,,2000,95.2,,,,,
,,2000,97.6,,,,,
,,2000,96,,,,,
,,2000,90.9,,,,,
,,2000,94,,,,,
,,2000,95.4,,,,,
,,2000,94.3,,,,,
,,2000,94.2,,,,,
,,2000,97.6,,,,,
,,2000,98.6,,,,,
,,2000,92.6,,,,,
,,2000,93.6,,,,,
,,2000,90.8,,,,,
,,2000,98.7,,,,,
,,2000,99.8,,,,,
,,2000,93.8,,,,,
,,2000,92.8,,,,,
,,2000,92.2,,,,,
,,2000,99,,,,,
,,2000,103,,,,,
,,2000,93.3,,,,,
,,2000,93,,,,,
,,2000,91.6,,,,,
,,2000,97.9,,,,,
,,2000,98.7,,,,,
,,2000,94.4,,,,,
,,2000,93.7,,,,,
,,2000,92.3,,,,,
,,2000,96.6,,,,,
,,2000,97.9,,,,,
,,2000,94.1,,,,,
,,2000,93.7,,,,,
,,2000,94.3,,,,,
,,2000,92.4,,,,,
,,2000,98.1,,,,,
,,2000,95.1,,,,,
,,2000,94.1,,,,,
,,2000,93.6,,,,,
,,2000,97.3,,,,,
,,2000,99.5,,,,,
,,2000,92.9,,,,,
,,2000,94.3,,,,,
,,2000,91.1,,,,,
,,2000,98.4,,,,,
,,2000,101.8,,,,,
,,2000,94.2,,,,,
,,2000,94.9,,,,,
,,2000,91,,,,,
,,2000,98.5,,,,,
,,2000,112.8,,,,,
,,2000,93.2,,,,,
,,2000,94.1,,,,,
,,2000,90.7,,,,,
,,2000,96.5,,,,,
,,2000,98.4,,,,,
,,2000,94.5,,,,,
,,2000,93.8,,,,,
,,2000,92.4,,,,,
,,2000,96,,,,,
,,2000,98.4,,,,,
,,2000,93.4,,,,,
,,2000,94.1,,,,,
,,2000,93.3,,,,,
,,2000,91.4,,,,,
,,2000,96.6,,,,,
,,2000,93.6,,,,,
,,2000,90.2,,,,,
,,2000,95,,,,,
,,2000,94.2,,,,,
,,2000,98,,,,,
,,2000,94.7,,,,,
,,2000,92.4,,,,,
,,2000,95.2,,,,,
,,2000,95,,,,,
,,2000,99.1,,,,,
,,2000,94.5,,,,,
,,2000,91.1,,,,,
,,2000,94.6,,,,,
,,2000,97.7,,,,,
,,2000,102.7,,,,,
,,2000,93.8,,,,,
,,2000,92,,,,,
,,2000,95,,,,,
,,2000,95.1,,,,,
,,2000,95.8,,,,,
,,2000,94.8,,,,,
,,2000,90.7,,,,,
,,2000,95.5,,,,,
,,2000,94.4,,,,,
,,2000,100.8,,,,,
,,2000,93.3,,,,,
,,2000,90.3,,,,,
,,2000,94.5,,,,,
,,2000,92.6,,,,,
,,2000,96.5,,,,,
,,2000,94.3,,,,,
,,2000,90.9,,,,,
,,2000,95.6,,,,,
,,2000,94.2,,,,,
,,2000,99.7,,,,,
,,2000,95,,,,,
,,2000,92.5,,,,,
,,2000,95.5,,,,,
,,2000,95,,,,,
,,2000,102.2,,,,,
,,2000,95.4,,,,,
,,2000,90.7,,,,,
,,2000,95,,,,,
,,2000,97.5,,,,,
,,2000,109.6,,,,,
,,2000,94.4,,,,,
,,2000,92.1,,,,,
,,2000,95.5,,,,,
,,2000,95.1,,,,,
,,2000,99,,,,,
,,2000,94.9,,,,,
,,2000,91.4,,,,,
,,2000,95.7,,,,,
,,2000,94.5,,,,,
,,2000,99.4,,,,,
,,2000,93.8,,,,,
,,2000,91.2,,,,,
,,2000,94.7,,,,,
,,2000,92.6,,,,,
,,2000,97.8,,,,,
,,2000,97.5,,,,,
,,2000,95.9,,,,,
,,2000,97.9,,,,,
,,2000,98,,,,,
,,2000,99.7,,,,,
,,2000,97.4,,,,,
,,2000,95.1,,,,,
,,2000,97.7,,,,,
,,2000,98.9,,,,,
,,2000,102.9,,,,,
,,2000,97.7,,,,,
,,2000,93.8,,,,,
,,2000,97.3,,,,,
,,2000,99.7,,,,,
,,2000,110.1,,,,,
,,2000,97.1,,,,,
,,2000,94.7,,,,,
,,2000,97.8,,,,,
,,2000,99,,,,,
,,2000,99.9,,,,,
,,2000,97.3,,,,,
,,2000,94.3,,,,,
,,2000,97.4,,,,,
,,2000,98.1,,,,,
,,2000,100.4,,,,,
,,2000,96.6,,,,,
,,2000,95.9,,,,,
,,2000,97.1,,,,,
,,2000,94.8,,,,,
,,2000,98.6,,,,,
,,2000,96.6,,,,,
,,2000,95.5,,,,,
,,2000,96.6,,,,,
,,2000,95.6,,,,,
,,2000,96.5,,,,,
,,2000,95.9,,,,,
,,2000,97.7,,,,,
,,2000,99.2,,,,,
,,2000,99.2,,,,,
,,2000,93.7,,,,,
,,2000,98.3,,,,,
,,2000,97.9,,,,,
,,2000,98.8,,,,,
,,2000,98.5,,,,,
,,2000,93.7,,,,,
,,2000,97.3,,,,,
,,2000,98.8,,,,,
,,2000,99.4,,,,,
,,2000,98.6,,,,,
,,2000,96.8,,,,,
,,2000,102.9,,,,,
,,2000,98.2,,,,,
,,2000,99.6,,,,,
,,2000,98,,,,,
,,2000,95.3,,,,,
,,2000,97.5,,,,,
,,2000,97.8,,,,,
,,2000,99.6,,,,,
,,2000,98.8,,,,,
,,2000,95.1,,,,,
,,2000,97.5,,,,,
,,2000,96.6,,,,,
,,2000,99.2,,,,,
,,2000,98.5,,,,,
,,2000,88,,,,,
,,2000,96.5,,,,,
,,2000,96.9,,,,,
,,2000,97.8,,,,,
,,2000,97.1,,,,,
,,2000,95.6,,,,,
,,2000,96.6,,,,,
,,2000,96.8,,,,,
,,2000,99.1,,,,,
,,2000,96.3,,,,,
,,2000,97.2,,,,,
,,2000,96.8,,,,,
,,2000,96.9,,,,,
,,2000,97.8,,,,,
,,2000,96.1,,,,,
,,2000,98,,,,,
,,2000,100,,,,,
,,2000,96.2,,,,,
,,2000,97.2,,,,,
,,2000,95.2,,,,,
,,2000,96.4,,,,,
,,2000,97.6,,,,,
,,2000,96.6,,,,,
,,2000,97.5,,,,,
,,2000,96.6,,,,,
,,2000,95,,,,,
,,2000,98.2,,,,,
,,2000,95.9,,,,,
,,2000,97.9,,,,,
,,2000,97,,,,,
,,2000,91.4,,,,,
,,2000,94.8,,,,,
,,2000,96.6,,,,,
,,2000,96.4,,,,,
,,2000,95.6,,,,,
,,2000,97.9,,,,,
,,2000,98.2,,,,,
,,2000,94.7,,,,,
,,2000,95.5,,,,,
,,2000,93.8,,,,,
,,2000,99.3,,,,,
,,2000,96.4,,,,,
,,2000,95.4,,,,,
,,2000,95.5,,,,,
,,2000,94.3,,,,,
,,2000,99.1,,,,,
,,2000,101.4,,,,,
,,2000,95.2,,,,,
,,2000,94.7,,,,,
,,2000,94,,,,,
,,2000,99.2,,,,,
,,2000,98.8,,,,,
,,2000,95.8,,,,,
,,2000,95.7,,,,,
,,2000,94.4,,,,,
,,2000,97,,,,,
,,2000,98,,,,,
,,2000,95.5,,,,,
,,2000,96.3,,,,,
,,2000,95.7,,,,,
,,2000,92.9,,,,,
,,2000,98.3,,,,,
,,2000,96.4,,,,,
,,2000,96.1,,,,,
,,2000,95.4,,,,,
,,2000,97.5,,,,,
,,2000,99,,,,,
,,2000,94.6,,,,,
,,2000,96.3,,,,,
,,2000,93.3,,,,,
,,2000,99,,,,,
,,2000,98.5,,,,,
,,2000,96,,,,,
,,2000,96.2,,,,,
,,2000,94,,,,,
,,2000,98.5,,,,,
,,2000,108.8,,,,,
,,2000,95.1,,,,,
,,2000,96.2,,,,,
,,2000,93.2,,,,,
,,2000,97.9,,,,,
,,2000,97.7,,,,,
,,2000,96,,,,,
,,2000,96,,,,,
,,2000,94.5,,,,,
,,2000,96.5,,,,,
,,2000,97.9,,,,,
,,2000,95,,,,,
,,2000,95.5,,,,,
,,2000,95.6,,,,,
,,2000,91.9,,,,,
,,2000,96.4,,,,,
,,2000,95,,,,,
,,2000,92.5,,,,,
,,2000,96.5,,,,,
,,2000,94.4,,,,,
,,2000,97.6,,,,,
,,2000,95.5,,,,,
,,2000,94,,,,,
,,2000,96.2,,,,,
,,2000,95.2,,,,,
,,2000,96,,,,,
,,2000,95.7,,,,,
,,2000,93,,,,,
,,2000,95.9,,,,,
,,2000,97.8,,,,,
,,2000,100.9,,,,,
,,2000,94.8,,,,,
,,2000,93.2,,,,,
,,2000,96.2,,,,,
,,2000,95.2,,,,,
,,2000,95.3,,,,,
,,2000,95.8,,,,,
,,2000,92.4,,,,,
,,2000,96.7,,,,,
,,2000,94.5,,,,,
,,2000,100.3,,,,,
,,2000,95.1,,,,,
,,2000,93.5,,,,,
,,2000,96.5,,,,,
,,2000,93.1,,,,,
,,2000,96.3,,,,,
,,2000,95.4,,,,,
,,2000,92.9,,,,,
,,2000,97,,,,,
,,2000,94.3,,,,,
,,2000,99.4,,,,,
,,2000,95.6,,,,,
,,2000,93.7,,,,,
,,2000,96.1,,,,,
,,2000,95.2,,,,,
,,2000,99.1,,,,,
,,2000,96.2,,,,,
,,2000,92.2,,,,,
,,2000,96,,,,,
,,2000,97.6,,,,,
,,2000,106.5,,,,,
,,2000,95.2,,,,,
,,2000,93.2,,,,,
,,2000,96.4,,,,,
,,2000,95.3,,,,,
,,2000,98.4,,,,,
,,2000,95.8,,,,,
,,2000,92.9,,,,,
,,2000,96.7,,,,,
,,2000,94.7,,,,,
,,2000,98.9,,,,,
,,2000,95.3,,,,,
,,2000,93.9,,,,,
,,2000,96.2,,,,,
,,2000,93,,,,,
,,2000,98,,,,,
,,2000,98.1,,,,,
,,2000,97.1,,,,,
,,2000,98.5,,,,,
,,2000,98.2,,,,,
,,2000,99.2,,,,,
,,2000,97.8,,,,,
,,2000,96.3,,,,,
,,2000,98.2,,,,,
,,2000,99.1,,,,,
,,2000,99.8,,,,,
,,2000,98.3,,,,,
,,2000,95.1,,,,,
,,2000,98,,,,,
,,2000,99.7,,,,,
,,2000,107.4,,,,,
,,2000,97.7,,,,,
,,2000,95.8,,,,,
,,2000,98.2,,,,,
,,2000,99.4,,,,,
,,2000,99.3,,,,,
,,2000,97.9,,,,,
,,2000,95.5,,,,,
,,2000,98.3,,,,,
,,2000,98.3,,,,,
,,2000,100.1,,,,,
,,2000,97.5,,,,,
,,2000,97.2,,,,,
,,2000,98.1,,,,,
,,2000,95.3,,,,,
,,2000,98.6,,,,,
,,2000,97.6,,,,,
,,2000,97,,,,,
,,2000,97.7,,,,,
,,2000,96.7,,,,,
,,2000,97.5,,,,,
,,2000,96.7,,,,,
,,2000,97.8,,,,,
,,2000,99.3,,,,,
,,2000,99.3,,,,,
,,2000,93.9,,,,,
,,2000,98.2,,,,,
,,2000,98.2,,,,,
,,2000,98.8,,,,,
,,2000,98.9,,,,,
,,2000,93.7,,,,,
,,2000,97.3,,,,,
,,2000,99,,,,,
,,2000,99.4,,,,,
,,2000,98.8,,,,,
,,2000,96.7,,,,,
,,2000,102.9,,,,,
,,2000,98.5,,,,,
,,2000,99.6,,,,,
,,2000,98.5,,,,,
,,2000,95.3,,,,,
,,2000,97.9,,,,,
,,2000,98.1,,,,,
,,2000,99.6,,,,,
,,2000,99,,,,,
,,2000,95.3,,,,,
,,2000,98.2,,,,,
,,2000,96.8,,,,,
,,2000,99.3,,,,,
,,2000,98.7,,,,,
,,2000,88,,,,,
,,2000,96.5,,,,,
,,2000,96.9,,,,,
,,2000,97.9,,,,,
,,2000,97.2,,,,,
,,2000,95.8,,,,,
,,2000,96.6,,,,,
,,2000,97.1,,,,,
,,2000,99.1,,,,,
,,2000,96.7,,,,,
,,2000,97.2,,,,,
,,2000,96.9,,,,,
,,2000,97.1,,,,,
,,2000,97.8,,,,,
,,2000,96.5,,,,,
,,2000,98,,,,,
,,2000,100,,,,,
,,2000,96.7,,,,,
,,2000,97.2,,,,,
,,2000,96.3,,,,,
,,2000,96.4,,,,,
,,2000,97.8,,,,,
,,2000,96.7,,,,,
,,2000,97.5,,,,,
,,2000,96.8,,,,,
,,2000,95.2,,,,,
,,2000,98.2,,,,,
,,2000,96.1,,,,,
,,2000,97.9,,,,,
,,2000,97.2,,,,,
,,2000,91.8,,,,,
,,2000,94.9,,,,,
,,2000,97.9,,,,,
,,2000,98,,,,,
,,2000,97.7,,,,,
,,2000,98,,,,,
,,2000,98.2,,,,,
,,2000,96.5,,,,,
,,2000,97.4,,,,,
,,2000,96.1,,,,,
,,2000,99.4,,,,,
,,2000,96.9,,,,,
,,2000,97.4,,,,,
,,2000,97.1,,,,,
,,2000,96.8,,,,,
,,2000,99.1,,,,,
,,2000,101.3,,,,,
,,2000,96.8,,,,,
,,2000,96.7,,,,,
,,2000,96,,,,,
,,2000,99.2,,,,,
,,2000,98.9,,,,,
,,2000,97.3,,,,,
,,2000,97.3,,,,,
,,2000,96.7,,,,,
,,2000,97.2,,,,,
,,2000,97.9,,,,,
,,2000,96.7,,,,,
,,2000,97.7,,,,,
,,2000,97,,,,,
,,2000,93.2,,,,,
,,2000,98.3,,,,,
,,2000,97.7,,,,,
,,2000,97.4,,,,,
,,2000,97.8,,,,,
,,2000,97.6,,,,,
,,2000,99.2,,,,,
,,2000,96.7,,,,,
,,2000,97.6,,,,,
,,2000,96,,,,,
,,2000,99,,,,,
,,2000,99,,,,,
,,2000,97.9,,,,,
,,2000,97.5,,,,,
,,2000,96.6,,,,,
,,2000,98.5,,,,,
,,2000,110.6,,,,,
,,2000,96.7,,,,,
,,2000,97.1,,,,,
,,2000,95.7,,,,,
,,2000,98.1,,,,,
,,2000,99.1,,,,,
,,2000,97.5,,,,,
,,2000,97.2,,,,,
,,2000,96.9,,,,,
,,2000,96.7,,,,,
,,2000,98.5,,,,,
,,2000,96.2,,,,,
,,2000,96.9,,,,,
,,2000,97,,,,,
,,2000,92.2,,,,,
,,2000,97.3,,,,,
,,2000,96.6,,,,,
,,2000,95.1,,,,,
,,2000,97.8,,,,,
,,2000,95.5,,,,,
,,2000,98.1,,,,,
,,2000,96.7,,,,,
,,2000,95.2,,,,,
,,2000,97.4,,,,,
,,2000,95.9,,,,,
,,2000,97.2,,,,,
,,2000,97.1,,,,,
,,2000,94.5,,,,,
,,2000,97.4,,,,,
,,2000,97.8,,,,,
,,2000,101.9,,,,,
,,2000,95.8,,,,,
,,2000,93.9,,,,,
,,2000,97.5,,,,,
,,2000,96.1,,,,,
,,2000,96.6,,,,,
,,2000,96.9,,,,,
,,2000,93.7,,,,,
,,2000,97.8,,,,,
,,2000,95.7,,,,,
,,2000,101,,,,,
,,2000,96.3,,,,,
,,2000,95.7,,,,,
,,2000,97.4,,,,,
,,2000,93.6,,,,,
,,2000,97.4,,,,,
,,2000,96.8,,,,,
,,2000,95.2,,,,,
,,2000,98.2,,,,,
,,2000,95.5,,,,,
,,2000,99.8,,,,,
,,2000,96.8,,,,,
,,2000,94.8,,,,,
,,2000,97.6,,,,,
,,2000,95.9,,,,,
,,2000,99.6,,,,,
,,2000,97.5,,,,,
,,2000,93.6,,,,,
,,2000,97.6,,,,,
,,2000,97.9,,,,,
,,2000,107.5,,,,,
,,2000,96,,,,,
,,2000,93.8,,,,,
,,2000,97.8,,,,,
,,2000,96.2,,,,,
,,2000,98.9,,,,,
,,2000,96.8,,,,,
,,2000,94,,,,,
,,2000,98,,,,,
,,2000,95.7,,,,,
,,2000,99.1,,,,,
,,2000,96.5,,,,,
,,2000,95.7,,,,,
,,2000,97.4,,,,,
,,2000,93.6,,,,,
,,2000,98,,,,,
,,2000,98.5,,,,,
,,2000,98,,,,,
,,2000,98.7,,,,,
,,2000,98.3,,,,,
,,2000,99.1,,,,,
,,2000,98.4,,,,,
,,2000,97.4,,,,,
,,2000,98.6,,,,,
,,2000,99.1,,,,,
,,2000,99.8,,,,,
,,2000,98.8,,,,,
,,2000,95.9,,,,,
,,2000,98.5,,,,,
,,2000,99.4,,,,,
,,2000,107.4,,,,,
,,2000,98.1,,,,,
,,2000,96.3,,,,,
,,2000,98.8,,,,,
,,2000,99.4,,,,,
,,2000,99.5,,,,,
,,2000,98.3,,,,,
,,2000,96.5,,,,,
,,2000,98.5,,,,,
,,2000,98.4,,,,,
,,2000,100.1,,,,,
,,2000,97.9,,,,,
,,2000,98.2,,,,,
,,2000,98.4,,,,,
,,2000,95.3,,,,,
,,2000,98.6,,,,,
,,2001,97.9,,,,,
,,2001,97.3,,,,,
,,2001,97.6,,,,,
,,2001,96.7,,,,,
,,2001,97.6,,,,,
,,2001,96.8,,,,,
,,2001,97.9,,,,,
,,2001,99,,,,,
,,2001,99.2,,,,,
,,2001,94.8,,,,,
,,2001,97.3,,,,,
,,2001,97.9,,,,,
,,2001,98.3,,,,,
,,2001,98.6,,,,,
,,2001,94.1,,,,,
,,2001,96.3,,,,,
,,2001,98.4,,,,,
,,2001,99.1,,,,,
,,2001,98.6,,,,,
,,2001,97.9,,,,,
,,2001,96.2,,,,,
,,2001,98.2,,,,,
,,2001,99,,,,,
,,2001,98.3,,,,,
,,2001,95.3,,,,,
,,2001,98,,,,,
,,2001,97.8,,,,,
,,2001,99.1,,,,,
,,2001,98.7,,,,,
,,2001,95.6,,,,,
,,2001,97.4,,,,,
,,2001,96.8,,,,,
,,2001,99,,,,,
,,2001,98.3,,,,,
,,2001,89.6,,,,,
,,2001,96.5,,,,,
,,2001,96.9,,,,,
,,2001,97.3,,,,,
,,2001,97.1,,,,,
,,2001,96.6,,,,,
,,2001,95.8,,,,,
,,2001,96.8,,,,,
,,2001,98.2,,,,,
,,2001,96.6,,,,,
,,2001,97.5,,,,,
,,2001,96.4,,,,,
,,2001,96.6,,,,,
,,2001,97.1,,,,,
,,2001,96.3,,,,,
,,2001,98.5,,,,,
,,2001,94.8,,,,,
,,2001,96.2,,,,,
,,2001,96.3,,,,,
,,2001,96.3,,,,,
,,2001,95.2,,,,,
,,2001,97.2,,,,,
,,2001,96.4,,,,,
,,2001,96.7,,,,,
,,2001,96.6,,,,,
,,2001,95.5,,,,,
,,2001,97.1,,,,,
,,2001,96.1,,,,,
,,2001,97.4,,,,,
,,2001,96.9,,,,,
,,2001,93,,,,,
,,2001,95.3,,,,,
,,2001,98.1,,,,,
,,2001,98,,,,,
,,2001,97.8,,,,,
,,2001,98.9,,,,,
,,2001,97.4,,,,,
,,2001,96.9,,,,,
,,2001,97.4,,,,,
,,2001,96.5,,,,,
,,2001,99.6,,,,,
,,2001,96.4,,,,,
,,2001,97.4,,,,,
,,2001,97.2,,,,,
,,2001,97.1,,,,,
,,2001,99.6,,,,,
,,2001,97,,,,,
,,2001,96.9,,,,,
,,2001,96.7,,,,,
,,2001,96.6,,,,,
,,2001,98.1,,,,,
,,2001,98.2,,,,,
,,2001,97.3,,,,,
,,2001,97.4,,,,,
,,2001,96.9,,,,,
,,2001,97.4,,,,,
,,2001,96.7,,,,,
,,2001,97,,,,,
,,2001,97.7,,,,,
,,2001,97.1,,,,,
,,2001,94.5,,,,,
,,2001,98.6,,,,,
,,2001,97.9,,,,,
,,2001,97.5,,,,,
,,2001,97.9,,,,,
,,2001,98.4,,,,,
,,2001,98.1,,,,,
,,2001,97,,,,,
,,2001,97.7,,,,,
,,2001,96.6,,,,,
,,2001,99.4,,,,,
,,2001,98.1,,,,,
,,2001,97.5,,,,,
,,2001,97.5,,,,,
,,2001,96.9,,,,,
,,2001,99.3,,,,,
,,2001,100.2,,,,,
,,2001,96.8,,,,,
,,2001,97.1,,,,,
,,2001,96.2,,,,,
,,2001,96.8,,,,,
,,2001,98.4,,,,,
,,2001,97.7,,,,,
,,2001,97.2,,,,,
,,2001,97.2,,,,,
,,2001,96.9,,,,,
,,2001,98.5,,,,,
,,2001,96.4,,,,,
,,2001,96.9,,,,,
,,2001,97,,,,,
,,2001,93.6,,,,,
,,2001,97.4,,,,,
,,2001,96.8,,,,,
,,2001,95.6,,,,,
,,2001,97.9,,,,,
,,2001,96.2,,,,,
,,2001,97.1,,,,,
,,2001,97,,,,,
,,2001,95.9,,,,,
,,2001,97.4,,,,,
,,2001,95.9,,,,,
,,2001,96.3,,,,,
,,2001,97.2,,,,,
,,2001,96,,,,,
,,2001,97.6,,,,,
,,2001,97.8,,,,,
,,2001,96.6,,,,,
,,2001,96,,,,,
,,2001,94.2,,,,,
,,2001,97.6,,,,,
,,2001,96.6,,,,,
,,2001,96.8,,,,,
,,2001,97.1,,,,,
,,2001,95,,,,,
,,2001,97.9,,,,,
,,2001,95.9,,,,,
,,2001,99.9,,,,,
,,2001,96.7,,,,,
,,2001,96.3,,,,,
,,2001,97.6,,,,,
,,2001,93.8,,,,,
,,2001,97.4,,,,,
,,2001,97.2,,,,,
,,2001,95.8,,,,,
,,2001,98.4,,,,,
